image,shape,mesh-resolution,scaling,max-edge-factor,outer-edge-factor,offset-inner-factor,offset-outer-factor,prior-range-prob,prior-range-lower,prior-sigma-prob,prior-sigma-upper,ssim,mse,mean_residual,sigma
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.1,5.0,0.2,2.0,0.5481,1841237.7045812937,-0.13869192871885633,218.19671630085193
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.1,5.0,0.2,3.0,0.5603,1702128.0796419224,-0.18492863622552,218.9131808430088
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,1.0,0.1,1.0,0.3431,6078200.558292259,-4.903200850912971,606.4410762009416
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,1.0,0.1,2.0,0.3999,3979072.1805178695,-1.8867713617366981,413.66900497873456
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,1.0,0.1,3.0,0.3958,4090803.0762639097,-1.948975305118127,422.1969952176309
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,1.0,0.2,1.0,0.334,6633491.167419097,-5.886799061126554,672.3324507511873
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,1.0,0.2,2.0,0.4199,3554454.7848806703,-1.5014013519498355,379.2102370302156
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,1.0,0.2,3.0,0.3837,4404933.972138109,-2.3376340013893198,448.3382307789905
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,2.0,0.1,1.0,0.4717,2639433.0998738557,-0.9765823855437047,310.2514127765013
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,2.0,0.1,2.0,0.5696,1629454.6238459484,-0.09763215556978315,209.57763127540883
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,2.0,0.1,3.0,0.4487,3062022.4383298387,-1.1009552236507072,338.0637323728655
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,2.0,0.2,1.0,0.4292,3352716.454843654,-1.4013399087967302,363.6974762170041
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,2.0,0.2,2.0,0.4987,2323822.9611499463,-0.6568351374831588,275.566300785899
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,2.0,0.2,3.0,0.4366,3239994.9085752335,-1.2724409841273545,353.6630896373538
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,5.0,0.1,1.0,0.3872,4189966.524516886,-3.605620426652344,499.39971817790155
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,5.0,0.1,2.0,0.7928,512035.4156470053,0.38428489043126934,158.23325145443718
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,5.0,0.1,3.0,0.4613,2856632.8166314806,-0.9688607453326088,319.6730849187333
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,5.0,0.2,1.0,0.5317,1882115.0926640232,-0.8002812591786275,275.29339491048
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,5.0,0.2,2.0,0.6185,1262477.5608216138,0.00819504489680137,194.2111151212884
combined_cube.fits[0],none,20,log,8,1.5,0.8,2.0,0.2,5.0,0.2,3.0,0.5739,1590443.8439379213,-0.09735379604650005,208.81037890915192
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,1.0,0.1,1.0,0.4339,3329849.617843917,-1.265220038179453,360.3188956902531
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,1.0,0.1,2.0,0.3699,4862795.392711568,-2.7696904929711517,481.5789977512806
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,1.0,0.1,3.0,0.3792,4554173.277081155,-2.406878747180401,458.27338942760116
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,1.0,0.2,1.0,0.3201,7661719.694014647,-8.44880093150728,848.8987093579195
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,1.0,0.2,2.0,0.3479,5817797.3678366495,-4.099690181274909,560.8120322740443
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,1.0,0.2,3.0,0.4906,2504015.7631544312,-0.5812992933830144,275.6994199838236
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,2.0,0.1,1.0,0.3605,5209462.597396146,-3.7001359741302355,525.1221143841094
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,2.0,0.1,2.0,0.4415,3132347.5053550364,-1.2453105094407766,346.5022126878247
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,2.0,0.1,3.0,0.4721,2711462.624442086,-0.8349214125347187,303.67541402819484
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,2.0,0.2,3.0,0.4764,2704483.0415775846,-0.7230840833852085,294.7289961338524
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,5.0,0.1,1.0,0.4829,2433107.6462670136,-1.0472185390517934,306.43018493256915
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,5.0,0.1,2.0,0.5619,1665676.0306606994,-0.30924141608735933,228.55007784444027
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,5.0,0.1,3.0,0.6121,1306465.28783666,0.02156084455835657,193.64196684950886
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,5.0,0.2,1.0,0.457,2744583.5212446665,-1.5365296260428434,346.7172978338899
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.1,5.0,0.2,3.0,0.5565,1740142.7323246913,-0.18114282331202616,219.19704687120787
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,1.0,0.1,1.0,0.3214,7556083.84953043,-8.215977208330512,831.6994911105235
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,1.0,0.1,2.0,0.4543,3149115.9442453636,-0.9327203183824879,339.0107450277765
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,1.0,0.1,3.0,0.4017,3970157.8435731735,-1.7771737933522183,412.33852412442184
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,1.0,0.2,1.0,0.6159,1309761.2510658405,0.1876259834951857,187.3530431263211
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,1.0,0.2,2.0,0.3634,5105127.968353136,-3.1288057460108396,501.48840794682974
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,1.0,0.2,3.0,0.4157,3653241.0277156737,-1.5502398596294649,387.3458502735038
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,2.0,0.1,2.0,0.3831,4418713.8428071765,-2.3765956011263873,449.89442712639146
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,2.0,0.2,1.0,0.3573,5344555.336409386,-4.213166878059691,553.7494093662481
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,2.0,0.2,2.0,0.4233,3458678.82370714,-1.4997993390133406,372.8570589790003
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,2.0,0.2,3.0,0.5584,1747998.9543956704,-0.07002512113279995,211.1514154538062
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,5.0,0.1,1.0,0.5585,1627103.7074400266,-0.9230508333297414,280.3759466715242
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,5.0,0.1,2.0,0.7126,785122.3071240898,0.18535518700091985,173.44118342309858
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,5.0,0.1,3.0,0.8736,434218.7811148153,0.706030958130962,150.24914688640374
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,5.0,0.2,2.0,0.5753,1580907.491506176,-0.07704290813450707,206.8296838740137
combined_cube.fits[0],none,20,log,8,1.5,0.8,3.0,0.2,5.0,0.2,3.0,0.6695,980304.5619304237,0.22393228517420413,172.23808929227283
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,1.0,0.1,1.0,0.491,2540618.0874005333,-0.3431329687114994,242.87083803906611
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,1.0,0.1,2.0,0.3617,5506814.529732706,-3.017437751154627,496.2592770893639
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,1.0,0.1,3.0,0.3695,5264277.024293083,-2.411067823591715,462.82829029652174
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,1.0,0.2,1.0,0.3584,5643748.934069972,-3.2246444331980344,509.1018935946693
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,1.0,0.2,3.0,0.3854,4755353.703432894,-1.8549199233108542,418.5510635894899
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,2.0,0.1,1.0,0.5945,1422060.3782422796,-0.11875996793324804,205.00659379247804
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,2.0,0.1,2.0,0.4498,3121885.8626486277,-1.032738320694628,313.66870700382896
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,2.0,0.1,3.0,0.4291,3648962.4048830457,-1.0044919521339355,327.5921439445518
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,2.0,0.2,2.0,0.4439,3304829.143982898,-0.8963166985365478,308.81512948133917
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,2.0,0.2,3.0,0.4052,4316526.676836934,-1.2349195913321447,368.5744090587687
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,5.0,0.1,1.0,0.5861,1480795.264274849,-0.2130961915781565,213.6457700108586
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,5.0,0.1,3.0,0.5643,1680820.5312326974,-0.060266299360769486,203.17206238301225
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,5.0,0.2,1.0,0.5126,2081341.6984318595,-1.4041643465834686,320.6552021006521
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,5.0,0.2,2.0,0.5502,1801885.8272110238,-0.1996894579805125,217.5738125208998
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.1,5.0,0.2,3.0,0.6546,1046269.0500311614,0.1651119948080125,176.2982362762211
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,1.0,0.1,1.0,0.321,7832348.2431460405,-9.81098419681961,947.3162580725202
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,1.0,0.1,2.0,0.4699,2873715.197493078,-0.5117182209946336,265.5791563076818
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,1.0,0.1,3.0,0.3899,4718161.820894542,-1.560410577256729,403.34839503261696
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,1.0,0.2,1.0,0.3483,6091587.2225807225,-4.206382498519113,565.1078456599852
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,1.0,0.2,2.0,0.3808,4909091.983390729,-1.955220895252891,429.6923530179662
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,2.0,0.1,1.0,0.3076,8935482.729780065,-15.71097289059976,1410.3757703644067
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,2.0,0.1,2.0,0.3746,5061037.529567221,-2.3052420987459503,450.66519725674266
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,2.0,0.1,3.0,0.4183,4076093.013029632,-0.9338207815896636,341.37405983778524
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,2.0,0.2,1.0,0.3464,6143124.484678688,-5.167847158632463,619.7374226325445
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,2.0,0.2,2.0,0.3975,4332917.948123261,-1.740710260129944,394.6493054532763
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,2.0,0.2,3.0,0.4207,3812141.3566340073,-1.1746929043064704,344.9155168339535
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,5.0,0.1,1.0,0.4527,3475364.6353663723,-0.6789379381419236,314.3685056728897
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,5.0,0.1,2.0,0.8492,350502.09082170314,0.46274926308490794,152.9697333504374
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,5.0,0.2,1.0,0.5268,2008000.0332858863,-0.5817920283637756,253.8743193678967
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,5.0,0.2,2.0,0.3773,5016689.082743183,-2.0747519194663995,439.3444734718001
combined_cube.fits[0],none,20,log,8,2.0,0.1,1.0,0.2,5.0,0.2,3.0,0.663,1006191.3072970611,0.2878323825262597,168.20375938747867
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,1.0,0.1,1.0,0.404,4189543.1969608036,-1.4125223044521906,369.67317177902436
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,1.0,0.1,2.0,0.3511,5872432.585805118,-3.717006668442539,534.2493174785373
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,1.0,0.1,3.0,0.4273,3773732.852156962,-0.8157817471350196,315.8924376942448
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,1.0,0.2,1.0,0.4289,3639344.1652063453,-0.9470858485752727,320.81828030233373
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,1.0,0.2,2.0,0.4158,3928854.1031478187,-1.1551631244427847,345.7633286237627
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,1.0,0.2,3.0,0.3856,4737285.256369142,-1.7243776598840364,408.9018066905657
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,2.0,0.1,2.0,0.4778,2644845.6337038344,-0.7737457952435889,280.85454152907204
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,2.0,0.1,3.0,0.4354,3471954.4423265546,-0.9295165675038389,314.42947075253477
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,2.0,0.2,1.0,0.3493,5970720.088563995,-3.7074212100404136,536.5795993871766
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,2.0,0.2,2.0,0.4454,3421409.855523086,-0.5999103944390308,294.0852175300513
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,2.0,0.2,3.0,0.4443,3318251.2338282038,-0.7651416568262621,296.47883861037565
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,5.0,0.1,2.0,0.8871,356907.54112311587,-0.1001602494898238,205.54917247777578
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,5.0,0.1,3.0,0.5598,1732518.7862642051,-0.00960995243867248,198.96845613071
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,5.0,0.2,1.0,0.981,132471.68492349493,0.6613802107863229,142.62012312864059
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,5.0,0.2,2.0,0.6007,1399566.8127359638,0.11252951283928814,184.9374264695286
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.1,5.0,0.2,3.0,0.4968,2426316.947658827,-0.4012333214459258,244.6429537030897
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,1.0,0.1,1.0,0.3028,9282185.399046047,-14.435712498918386,1302.98308718158
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,1.0,0.1,2.0,0.3994,4322007.218603289,-1.4748093161952138,378.57746977063067
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,1.0,0.2,1.0,0.3174,7976518.006464738,-9.260737213569197,906.3548469204829
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,1.0,0.2,2.0,0.4001,4370050.829931583,-1.3434076833671909,374.017874174664
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,1.0,0.2,3.0,0.3819,4837588.584454414,-1.8424815537287615,418.52712153398943
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,2.0,0.1,1.0,0.3971,4179461.476164362,-2.1410742089920385,407.38507185643687
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,2.0,0.1,2.0,0.4118,3941523.812993536,-1.3973576580582403,359.9500030584029
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,2.0,0.1,3.0,0.4332,3539770.594709073,-0.9090544516669988,314.67853286591986
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,2.0,0.2,1.0,0.4003,4126567.896838923,-1.9317845793292783,394.6032331953175
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,2.0,0.2,2.0,0.3184,7897522.289524883,-8.976303199846054,885.6972000013152
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,2.0,0.2,3.0,0.5262,2080564.7524661126,-0.12333615738143991,214.52232967713928
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,5.0,0.1,1.0,0.5153,2106832.0326282685,-0.8691734074260177,279.6803195638376
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,5.0,0.1,2.0,0.5412,1876318.1339324175,-0.3926187903286449,234.253541615569
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,5.0,0.1,3.0,0.9021,257659.02343137364,0.49405555311193583,151.18183319729692
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,5.0,0.2,1.0,0.4145,3715634.690107609,-1.9123296992543257,383.0280368868915
combined_cube.fits[0],none,20,log,8,2.0,0.1,2.0,0.2,5.0,0.2,3.0,0.5104,2409572.4572073217,-0.18919931513521188,238.75836494448674
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,1.0,0.1,1.0,0.2959,9909114.995235365,-18.754522313840013,1660.6397212270508
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,1.0,0.1,2.0,0.5529,1894996.44224896,0.04161659090141237,208.30997964285166
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,1.0,0.1,3.0,0.371,5185511.515109153,-2.1651931719130344,446.5911665158969
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,1.0,0.2,1.0,0.4417,3725386.6936335606,-0.7681953023060121,330.279640093032
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,1.0,0.2,2.0,0.395,4484675.852856024,-1.4811346574860134,385.99900632663895
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,1.0,0.2,3.0,0.3766,4989126.8723525135,-2.0268895620271623,433.0113738200794
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,2.0,0.1,2.0,0.398,4296033.597247301,-1.639733357454878,385.26202424395956
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,2.0,0.1,3.0,0.4272,3660571.9098268775,-1.0081149607908015,326.45497251636925
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,2.0,0.2,1.0,0.3714,4990233.987919878,-2.932276167964361,473.2993205039622
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,2.0,0.2,2.0,0.3833,4789569.799783391,-1.811237483186525,414.921599083217
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,2.0,0.2,3.0,0.4288,3664597.762531401,-0.9103231996282637,318.6711319296131
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,5.0,0.1,1.0,0.7718,593315.451554041,-0.0007981302662741562,189.71934589951115
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,5.0,0.1,2.0,0.5301,2006116.7924629913,-0.3133084406171866,229.9299382612262
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,5.0,0.1,3.0,0.6078,1363078.5872701805,0.20943610206366223,180.21523264639237
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.1,5.0,0.2,1.0,0.3828,4581855.655356911,-2.65525017839546,447.8717082734429
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,1.0,0.1,1.0,0.3689,4982080.601780754,-3.943710019864505,527.9592910545609
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,1.0,0.1,2.0,0.3918,4510944.016280324,-1.6768724134871242,396.1984186937256
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,1.0,0.1,3.0,0.3801,4877720.236435673,-1.9250746553473166,423.68381952453944
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,1.0,0.2,2.0,0.3612,5475314.254577956,-2.8278735656182654,485.01954884895565
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,1.0,0.2,3.0,0.4234,3826525.9264790565,-0.9157551118136041,324.22291784466034
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,2.0,0.1,1.0,0.4211,3641034.7707285527,-1.5054776297969317,356.93480007487295
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,2.0,0.1,2.0,0.3953,4349948.167956085,-1.755633074122784,393.2818040035197
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,2.0,0.2,1.0,0.3666,5312632.201299439,-2.417802338859542,462.01259581566296
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,2.0,0.2,2.0,0.3996,4414148.176822404,-1.310861268746339,374.56427682719686
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,2.0,0.2,3.0,0.4198,3783611.819322718,-1.205464920134831,343.355234239282
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,5.0,0.1,1.0,0.514,2135547.106289159,-0.7635673719433066,271.0838958343247
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,5.0,0.1,2.0,0.6375,1162967.4399653336,0.2512594939886277,172.6157790732922
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,5.0,0.1,3.0,0.5458,1873575.735328299,-0.031242626371637716,203.45954669833483
combined_cube.fits[0],none,20,log,8,2.0,0.1,3.0,0.2,5.0,0.2,1.0,0.8241,450008.6321629332,0.1171238282227841,181.5110688716606
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,1.0,0.1,1.0,0.2949,10014833.841790585,-18.43436667823734,1634.810275920175
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,1.0,0.1,2.0,0.4582,2884640.7676603114,-1.0816340572137226,326.7641265625146
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,1.0,0.1,3.0,0.4056,3897065.7242822438,-1.7331425495674768,405.08528421334887
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,1.0,0.2,1.0,0.312,8344712.052845653,-10.779785861518054,1022.2411574184682
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,1.0,0.2,2.0,0.3717,4795792.524363942,-2.7884863691369755,479.7943902408817
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,1.0,0.2,3.0,0.381,4505613.464569758,-2.3841355038878542,455.0667604381555
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,2.0,0.1,1.0,0.3697,4821907.87477008,-3.583962158489321,509.7926359584746
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,2.0,0.1,2.0,0.435,3238438.204295416,-1.3990176884024725,356.84909085117346
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,2.0,0.1,3.0,0.4635,2927033.422087214,-0.8506766524640057,311.50101873686054
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,2.0,0.2,1.0,0.3625,5121838.369598864,-3.6083740842117393,519.2641713275708
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,2.0,0.2,3.0,0.8666,402872.9886534732,0.6942835327615438,151.86175971167862
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,5.0,0.1,1.0,0.4834,2393380.58321445,-1.3265567544052856,323.67461740287246
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,5.0,0.1,2.0,0.5281,2070925.3995289614,-0.2294609517963494,229.88297773417077
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,5.0,0.1,3.0,0.5972,1449036.0121673474,0.1420183202868332,189.0759697936377
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,5.0,0.2,1.0,0.5915,1438724.2657019098,-0.2762821298543729,219.5977884426733
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,5.0,0.2,2.0,0.5737,1603999.88202757,-0.09134777874999746,206.70605436504843
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.1,5.0,0.2,3.0,0.5799,1562716.034141773,0.0036035257447059234,197.61716981125602
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,1.0,0.1,1.0,0.4024,3875449.5368600474,-2.052606048300524,411.01232831003387
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,1.0,0.1,2.0,0.3335,6652192.821593185,-5.668723736247848,661.3938478183338
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,1.0,0.2,1.0,0.3303,6867101.4700804325,-6.993226879542365,743.4473030444249
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,1.0,0.2,3.0,0.3947,4132193.917373944,-2.0004266828691812,424.6781701509552
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,2.0,0.1,1.0,0.3833,4365996.304894095,-2.8371009203997435,463.4879045998377
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,2.0,0.1,2.0,0.4489,3038462.3563281614,-1.1681437736177847,338.1768681859521
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,2.0,0.1,3.0,0.4799,2619480.0809956565,-0.7669270118302075,292.967504378292
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,2.0,0.2,1.0,0.5561,1646400.8120975636,-1.214511830510768,303.5131502850549
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,2.0,0.2,2.0,0.4188,3529062.254928406,-1.6854803814728962,381.0934934934685
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,2.0,0.2,3.0,0.4784,2659676.96209396,-0.7489340867389497,292.30968988275595
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,5.0,0.1,1.0,0.5231,1960912.8160799071,-1.019273535432044,293.23639013385076
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,5.0,0.1,2.0,0.5541,1767286.9528024446,-0.2402135497262248,223.50189808087612
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,5.0,0.1,3.0,0.5941,1441425.7289603364,-0.04070396892030334,199.47064171339275
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,5.0,0.2,1.0,0.6074,1318073.643284759,-0.43297609688831734,231.8480003076423
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,5.0,0.2,2.0,0.7154,780983.0681182047,0.39134335339319365,158.87794362079205
combined_cube.fits[0],none,20,log,8,2.0,0.5,1.0,0.2,5.0,0.2,3.0,0.5028,2684156.907127097,-0.6670546853520767,315.03258300841253
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,1.0,0.1,1.0,0.3212,7559219.682202469,-8.302879805967432,838.2703064485901
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,1.0,0.1,2.0,0.3803,4530888.918965963,-2.40680549082559,456.67153550029775
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,1.0,0.1,3.0,0.3861,4347969.56019246,-2.2874638183142557,443.28027208122035
